id,name,ppOld,ppNew,ppDiff,minuteUpdated
9766508,spikieej,8171.71,7487.76,-904,28166622
12696627,LimonadenGlas,7984.24,7487.59,-1096,28166627
7898150,FaZZeR,8197.14,7487.35,-1331,28166621
12437342,Nayzos,8077.56,7487.21,-813,28166624
18101161,Valentine_,8100.13,7487.14,-949,28166624
13472861,Enternal2005,7957.39,7487.08,-611,28166628
9191483,NeKko,8182.27,7486.26,-1807,28166622
16074774,Kazumi Rin,8031.23,7486.12,-748,28166626
9282781,Cythraul,8004.76,7486.11,-1026,28166626
8375512,TomyB,8099.47,7485.63,-894,28166624
10549623,Jupere,8065.6,7485.22,-1291,28166625
18592783,fierypollollo,8052.9,7485.12,-725,28166625
6343967,Red Star,8167.6,7484.69,-1320,28166622
4243657,Totor,7929.95,7484.00,-733,28166628
6070914,-Nation-,8168.13,7483.83,-1273,28166622
10909373,sukii,8104.86,7483.77,-1345,28166624
10058490,Calichin,8090.94,7483.70,-1541,28166624
13506368,RyukMyMommy,7947.43,7483.61,-694,28166628
368117,Saffaz,8173.64,7483.25,-1253,28166622
5179235,Basu,7991.55,7483.01,-830,28166627
9919208,Hazui,7908.24,7482.71,-1160,28166629
9885965,kallostt9,8111.1,7482.68,-1260,28166624
12176663,Pandasan,8101,7482.67,-1120,28166624
14490188,Koihana,8057.89,7482.56,-660,28166625
10971401,Sus__,8176.46,7482.51,-1523,28166622
9671924,WorryMLG,8186.1,7482.47,-1140,28166622
11665858,alexchee,8165.27,7482.28,-1469,28166622
13397450,Zuipz,8082.05,7482.10,-802,28166624
15101566,L o u,7924.76,7482.08,133,28166628
28201901,6otomakas,7919.77,7481.87,-251,28166629
6513376,Chaos248,7956.46,7481.85,-962,28166628
11466630,xoxyl,8147.24,7481.82,-1478,28166623
5895047,-Eniglizx-,7924.09,7481.53,1,28166628
13876510,NirtroR,8008.48,7481.52,-586,28166626
9765324,KakirM,7953.29,7480.98,-1134,28166628
10720371,qqseekq,8061.88,7480.54,-1162,28166625
14260048,KOTEL0K,8053.27,7480.25,-1004,28166625
4890227,-Satella-,8115.54,7479.71,-1025,28166623
7198643,cmyui,8044.45,7479.50,-1113,28166625
13138640,Zafkiell,8016.17,7479.17,-751,28166626
17100559,sdkim1223,8110.06,7479.15,-1105,28166624
6955245,keeo_,7949.51,7479.06,-481,28166628
13747575,Lazy_Canes,7909.6,7478.98,-914,28166629
8509562,JD02,8007.12,7478.96,-504,28166626
6469567,RaZeragon,7998.21,7478.14,-709,28166627
9482176,aqilmanuar,8282.99,7478.10,-1470,28166619
9910913,Kuroki Eri,7949.26,7478.03,-660,28166628
8066515,MyAngelMorph1ne,7970.58,7477.89,-506,28166627
12583636,dolpshing,8099.75,7477.27,-678,28166624
16490293,Spazziz,8059.15,7477.20,-1152,28166625
9500951,grizzlypng,8100.79,7476.90,-1063,28166624
14973013,neizawa,8012.21,7476.79,-322,28166626
14092514,ploob,8203.96,7476.61,-1333,28166621
6468829,SuperSquirrel51,8244.33,7476.07,-1389,28166620
9244072,Cage My Mommy,7907.95,7476.05,107,28166629
6121945,grominai,7933.36,7475.39,-242,28166628
2226298,YukiieTV,8247.75,7475.09,-1318,28166620
8720801,nighthawkSLO,8143.6,7474.99,-1051,28166623
8045919,P72,8104.12,7474.98,-836,28166624
4740488,Baim,8013.88,7474.95,-159,28166626
16393244,Methalox,8123.05,7474.55,-1113,28166623
12931543,Namewastaken,8177.42,7474.36,-1395,28166622
11402878,Ziyend,8065.19,7473.71,-833,28166625
21791503,zlfm,8056.04,7473.65,-1008,28166625
13822281,MementoAlvitr,8129.75,7473.64,-501,28166623
7438863,Cowaii,8124.7,7473.62,-963,28166623
8195751,storycraft,8032.77,7473.24,-878,28166626
7911121,zXLeOoXz,8089.02,7473.19,-908,28166624
14946561,BithcBoyOsu,8106.39,7473.15,-1512,28166624
13690429,AZNation,8105.36,7472.96,-1021,28166624
10407999,Makir0,8007.74,7472.74,-1008,28166626
16995596,jzrl,7974.79,7472.59,-737,28166627
15004178,rtx,7947.28,7472.49,-1529,28166628
22672211,reikasol,7971.77,7472.44,-1352,28166627
15715246,Anatolij1941,8007.06,7472.41,-893,28166626
18444928,hobl72,8291.21,7472.19,-1415,28166619
15372986,vexxosu,7980.45,7472.15,-1650,28166627
7831756,shizuwu,7925.16,7472.13,-727,28166628
10363749,gFR,8078.13,7471.88,-900,28166624
4355820,Exploding Cow,8005.8,7471.78,-852,28166626
6946435,Mio-,7964.08,7471.69,-579,28166627
19789447,Starwy,7913.46,7471.65,-518,28166629
14533605,Ayaneruuu,8102.83,7471.64,-1160,28166624
4138197,Andythebest,8037.67,7471.56,-705,28166626
23082655,RainerD,8129.11,7471.50,-1061,28166623
21574224,My Angel Herta,8165.32,7471.47,-1770,28166622
7240270,jonathan,8050.58,7471.36,-804,28166625
1786610,Naze Meiyue,7965.3,7470.45,-234,28166627
6375199,scran,7982.74,7470.35,-887,28166627
5881343,david,7990.55,7470.25,-398,28166627
17427280,VORIONTT,8147.56,7469.73,-1489,28166623
4559180,JoduFurz,8001.46,7469.51,-764,28166627
2589756,Hernok,8086.93,7469.31,-339,28166624
7678026,Hey im Takeshi,8213.64,7469.11,-1594,28166621
27243450,Zecks,8073.46,7468.92,-1699,28166624
17322838,Prodi,8039.43,7468.24,-807,28166625
4557741,eXoti,8079.21,7468.21,-1011,28166624
11832058,Aya Bunbunmaru,7964.32,7467.58,-432,28166627
8350843,ThangGaming,7993.52,7467.13,-861,28166627
8821128,Insky,7944.65,7467.05,-887,28166628
17383606,-enjeru,7976.04,7466.87,-911,28166627
